x	y	L8b2_24MART2014	L8b3_24MART2014	L8b4_24MART2014	L8b5_24MART2014	L8b2_25APR2014	L8b3_25APR2014	L8b4_25APR2014	L8b5_25APR2014	BG_24MART2014	BR_24MART2014	BNIR_24MART2014	GB_24MART2014	GR_24MART2014	GNIR_24MART2014	RB_24MART2014	RG_24MART2014	RNIR_24MART2014	NIRB_24MART2014	NIRG_24MART2014	NIRR_24MART2014	BG_25APR2014	BR_25APR2014	BNIR_25APR2014	GB_25APR2014	GR_25APR2014	GNIR_25APR2014	RB_25APR2014	RG_25APR2014	RNIR_25APR2014	NIRB_25APR2014	NIRG_25APR2014	NIRR_25APR2014	DEM	CScurv	CI	FA	TWI	LSF	CNBL	VDCN	VD	SLP	MRVBF	MRRTF	L8b2_mean	L8b3_mean	L8b4_mean	L8b5_mean	BG_mean	BR_mean	BNIR_mean	GB_mean	GR_mean	GNIR_mean	RB_mean	RG_mean	RNIR_mean	NIRB_mean	NIRG_mean	NIRR_mean
"1187"	565680	5593650	0.0285	0.0354	0.0436	0.067	0.0346	0.0412	0.0475	0.0746	0.805085	0.65367	0.425373	1.242105	0.811927	0.528358	1.529825	1.231638	0.650746	2.350877	1.892655	1.536697	0.839806	0.728421	0.463807	1.190751	0.867368	0.552279	1.372832	1.152913	0.636729	2.15607	1.81068	1.570526	270.00827	0.000101	1.373178	2293.428467	7.362945	0.197408	210.576233	59.432053	16.075155	1.627148	0.455037	2.976151	0.03155	0.0383	0.04555	0.0708	0.823759791122715	0.692645444566411	0.445621468926554	1.21394611727417	0.840834248079034	0.540960451977401	1.44374009508716	1.18929503916449	0.643361581920904	2.24405705229794	1.84856396866841	1.5543358946213
"1188"	565710	5593650	0.0289	0.0365	0.0447	0.0676	0.0359	0.0433	0.0502	0.0782	0.791781	0.646532	0.427515	1.262976	0.816555	0.539941	1.546713	1.224658	0.661243	2.3391	1.852055	1.512304	0.829099	0.715139	0.459079	1.206128	0.86255	0.553708	1.398329	1.159353	0.641944	2.178273	1.806005	1.557769	270.64386	0.00023	5.222073	1455.477295	7.386837	0.087604	210.575012	60.068855	15.384221	0.920951	0.138535	2.992697	0.0324	0.0399	0.04745	0.0729	0.81203007518797	0.682824025289779	0.444444444444444	1.23148148148148	0.840885142255005	0.547325102880658	1.46450617283951	1.18922305764411	0.650891632373114	2.25	1.82706766917293	1.536354056902
"1189"	565740	5593650	0.0311	0.0385	0.0481	0.0734	0.0363	0.044	0.0507	0.0806	0.807792	0.64657	0.423706	1.237942	0.800416	0.524523	1.546624	1.249351	0.655313	2.360129	1.906493	1.525988	0.825	0.715976	0.450372	1.212121	0.86785	0.545906	1.396694	1.152273	0.629032	2.220386	1.831818	1.589744	270.898743	0.000446	39.278847	1024.85083	7.897162	0.025041	210.573303	60.325439	15.072248	0.363653	0.018341	3.152352	0.0337	0.04125	0.0494	0.077	0.816969696969697	0.682186234817814	0.437662337662338	1.22403560830861	0.83502024291498	0.535714285714286	1.46587537091988	1.19757575757576	0.641558441558441	2.28486646884273	1.86666666666667	1.5587044534413
"1190"	565770	5593650	0.0293	0.0365	0.0443	0.0674	0.0367	0.0436	0.05	0.0796	0.80274	0.6614	0.434718	1.245734	0.823928	0.541543	1.511945	1.213699	0.65727	2.300341	1.846575	1.521445	0.841743	0.734	0.461055	1.188011	0.872	0.547739	1.362398	1.146789	0.628141	2.168937	1.825688	1.592	270.849243	0.00045	34.242104	1089.727661	7.808491	0.027208	210.571243	60.277985	15.063485	0.402066	0.032518	3.330576	0.033	0.04005	0.04715	0.0735	0.823970037453184	0.699893955461294	0.448979591836735	1.21363636363636	0.849416755037116	0.544897959183673	1.42878787878788	1.1772784019975	0.641496598639456	2.22727272727273	1.83520599250936	1.55885471898197
"1191"	565800	5593650	0.0293	0.0364	0.0444	0.0678	0.0361	0.0431	0.05	0.0789	0.804945	0.65991	0.432153	1.242321	0.81982	0.536873	1.515358	1.21978	0.654867	2.313993	1.862637	1.527027	0.837587	0.722	0.457541	1.193906	0.862	0.546261	1.385042	1.160093	0.633714	2.185596	1.830626	1.578	270.587677	0.000422	18.366598	1406.15271	7.56366	0.056313	210.568695	60.018967	15.264958	0.68523	0.107844	3.408873	0.0327	0.03975	0.0472	0.07335	0.822641509433962	0.692796610169491	0.445807770961145	1.21559633027523	0.842161016949152	0.541922290388548	1.4434250764526	1.1874213836478	0.643490115882754	2.24311926605505	1.84528301886792	1.55402542372881
"1192"	565830	5593650	0.029	0.0351	0.0427	0.0663	0.0364	0.0434	0.0496	0.079	0.826211	0.679157	0.437406	1.210345	0.822014	0.529412	1.472414	1.216524	0.644042	2.286207	1.888889	1.552693	0.83871	0.733871	0.460759	1.192308	0.875	0.549367	1.362637	1.142857	0.627848	2.17033	1.820276	1.592742	270.182068	0.000441	14.220109	1729.421021	7.492987	0.08439	210.56572	59.616341	15.608826	0.911332	0.170651	3.399369	0.0327	0.03925	0.04615	0.07265	0.83312101910828	0.708559046587216	0.450103234686855	1.20030581039755	0.850487540628386	0.540261527873365	1.41131498470948	1.17579617834395	0.635237439779766	2.2217125382263	1.85095541401274	1.57421451787649
"1193"	565860	5593650	0.0287	0.0356	0.0433	0.0669	0.0362	0.0435	0.0494	0.0803	0.80618	0.662818	0.428999	1.240418	0.822171	0.532138	1.508711	1.216292	0.647235	2.331011	1.879214	1.545035	0.832184	0.732794	0.450809	1.201657	0.880567	0.541719	1.364641	1.135632	0.615193	2.218232	1.845977	1.625506	269.675293	0.000451	12.706157	2000.784668	7.478322	0.106253	210.562271	59.113018	16.05209	1.066664	0.266367	3.346659	0.03245	0.03955	0.04635	0.0736	0.820480404551201	0.700107874865156	0.440896739130435	1.21879815100154	0.853290183387271	0.537364130434783	1.42835130970724	1.17193426042984	0.629755434782609	2.26810477657935	1.86093552465234	1.58791801510248
"1194"	565890	5593650	0.0294	0.0355	0.0439	0.0673	0.0364	0.0433	0.049	0.0793	0.828169	0.669704	0.43685	1.207483	0.808656	0.527489	1.493197	1.23662	0.652303	2.289116	1.895775	1.53303	0.840647	0.742857	0.459016	1.18956	0.883673	0.546028	1.346154	1.13164	0.617907	2.178571	1.831409	1.618367	269.103149	0.000447	11.878545	2239.796387	7.514301	0.119656	210.558578	58.544586	16.559788	1.150207	0.332113	3.288631	0.0329	0.0394	0.04645	0.0733	0.83502538071066	0.708288482238967	0.448840381991814	1.19756838905775	0.848223896663078	0.537517053206003	1.41185410334347	1.17893401015228	0.633697135061392	2.22796352583587	1.86040609137056	1.57804090419806
"1195"	565920	5593650	0.029	0.0364	0.0432	0.067	0.0364	0.0435	0.0495	0.08	0.796703	0.671296	0.432836	1.255172	0.842593	0.543284	1.489655	1.186813	0.644776	2.310345	1.840659	1.550926	0.836782	0.735354	0.455	1.195055	0.878788	0.54375	1.35989	1.137931	0.61875	2.197802	1.83908	1.616162	268.505676	0.000433	11.344397	2456.289063	7.60222	0.122354	210.554565	57.951107	17.091492	1.154827	0.348836	3.241663	0.0327	0.03995	0.04635	0.0735	0.818523153942428	0.705501618122977	0.444897959183673	1.2217125382263	0.861920172599784	0.543537414965986	1.41743119266055	1.16020025031289	0.630612244897959	2.24770642201835	1.83979974968711	1.58576051779935
"1196"	565950	5593650	0.0299	0.0366	0.0458	0.0703	0.0359	0.0435	0.0499	0.0803	0.81694	0.652838	0.42532	1.22408	0.799127	0.520626	1.531773	1.251366	0.651494	2.351171	1.920765	1.534934	0.825287	0.719439	0.447073	1.211699	0.871744	0.541719	1.389972	1.147126	0.62142	2.236769	1.845977	1.609218	267.924133	0.000415	10.983093	2641.408936	7.719553	0.117166	210.550217	57.373909	17.605865	1.10519	0.34796	3.218313	0.0329	0.04005	0.04785	0.0753	0.82147315855181	0.687565308254963	0.436918990703851	1.21732522796353	0.836990595611285	0.531872509960159	1.45440729483283	1.19475655430712	0.635458167330677	2.2887537993921	1.88014981273408	1.57366771159875
"1197"	565980	5593650	0.029	0.036	0.0437	0.0681	0.0356	0.0418	0.049	0.0783	0.805556	0.663616	0.425844	1.241379	0.823799	0.528634	1.506896	1.213889	0.641703	2.348276	1.891667	1.558352	0.851675	0.726531	0.454662	1.174157	0.853061	0.533844	1.376405	1.172249	0.625798	2.199438	1.873206	1.597959	267.372314	0.000397	10.76006	2801.302734	7.827458	0.11121	210.545456	56.826874	18.088711	1.052485	0.331932	3.230208	0.0323	0.0389	0.04635	0.0732	0.830334190231363	0.696871628910464	0.441256830601093	1.20433436532508	0.839266450916936	0.531420765027322	1.43498452012384	1.19151670951157	0.633196721311476	2.26625386996904	1.88174807197943	1.57928802588997
"1198"	566010	5593650	0.0291	0.0352	0.0435	0.068	0.0374	0.0442	0.0512	0.0828	0.826705	0.668966	0.427941	1.209622	0.809195	0.517647	1.494845	1.235795	0.639706	2.33677	1.931818	1.563218	0.846154	0.730469	0.451691	1.181818	0.863281	0.533816	1.368984	1.158371	0.618357	2.213904	1.873303	1.617188	266.839569	0.000378	10.690747	2955.606689	7.910934	0.108081	210.540436	56.299126	18.551439	1.021328	0.32148	3.281571	0.03325	0.0397	0.04735	0.0754	0.837531486146096	0.702217529039071	0.440981432360743	1.19398496240602	0.83843717001056	0.526525198938992	1.42406015037594	1.19269521410579	0.627984084880637	2.26766917293233	1.8992443324937	1.59239704329461
"1199"	566040	5593650	0.0266	0.0339	0.0417	0.0661	0.0371	0.0455	0.0528	0.087	0.784661	0.63789	0.402421	1.274436	0.81295	0.512859	1.567669	1.230089	0.630862	2.484962	1.949853	1.585132	0.815385	0.702652	0.426437	1.226415	0.861742	0.522988	1.423181	1.16044	0.606897	2.345014	1.912088	1.647727	266.315491	0.000357	10.89992	3118.574219	7.994535	0.105018	210.535126	55.78038	19.004141	0.990829	0.323546	3.374418	0.03185	0.0397	0.04725	0.07655	0.802267002518892	0.674074074074074	0.416067929457871	1.24646781789639	0.84021164021164	0.518615284128021	1.48351648351648	1.19017632241814	0.617243631613325	2.40345368916797	1.92821158690176	1.62010582010582
"1200"	566070	5593650	0.0253	0.032	0.0405	0.0643	0.0368	0.0445	0.0522	0.0864	0.790625	0.624691	0.393468	1.264822	0.790123	0.497667	1.600791	1.265625	0.62986	2.541502	2.009375	1.587654	0.826966	0.704981	0.425926	1.209239	0.85249	0.515046	1.418478	1.173034	0.604167	2.347826	1.941573	1.655172	265.811981	0.000332	11.642722	3276.548828	8.124806	0.095597	210.529572	55.282394	19.435223	0.914495	0.342626	3.475787	0.03105	0.03825	0.04635	0.07535	0.811764705882353	0.669902912621359	0.41207697412077	1.23188405797101	0.825242718446602	0.507631055076311	1.49275362318841	1.21176470588235	0.615129396151294	2.42673107890499	1.96993464052288	1.62567421790723
"1201"	566100	5593650	0.0251	0.0311	0.0384	0.0631	0.0364	0.0439	0.0514	0.0854	0.807074	0.653646	0.397781	1.239044	0.809896	0.492868	1.529881	1.234727	0.608558	2.513944	2.028939	1.643229	0.829157	0.708171	0.42623	1.206044	0.854086	0.514052	1.412088	1.170843	0.601874	2.346154	1.94533	1.661479	265.36731	0.000302	13.17859	3376.832764	8.349854	0.07534	210.523819	54.843491	19.80644	0.756552	0.397294	3.548486	0.03075	0.0375	0.0449	0.07425	0.82	0.684855233853007	0.414141414141414	1.21951219512195	0.835189309576837	0.505050505050505	1.46016260162602	1.19733333333333	0.604713804713805	2.41463414634146	1.98	1.65367483296214
"1202"	566130	5593650	0.0251	0.0306	0.0379	0.0601	0.0372	0.0445	0.0516	0.0851	0.820261	0.662269	0.417637	1.219123	0.807388	0.509151	1.50996	1.238562	0.630616	2.394422	1.964052	1.585752	0.835955	0.72093	0.437133	1.196237	0.862403	0.522914	1.387097	1.159551	0.606345	2.287634	1.91236	1.649225	265.030853	0.000263	14.958702	3302.386963	8.695235	0.047762	210.517975	54.512871	20.069027	0.531503	0.531242	3.59005	0.03115	0.03755	0.04475	0.0726	0.829560585885486	0.69608938547486	0.429063360881543	1.20545746388443	0.839106145251397	0.517217630853995	1.43659711075441	1.19174434087883	0.616391184573003	2.330658105939	1.93342210386152	1.62234636871508
"1203"	566160	5593650	0.0251	0.0319	0.0392	0.0647	0.0366	0.0451	0.0522	0.0865	0.786834	0.640306	0.387944	1.270916	0.813775	0.493045	1.561753	1.22884	0.605873	2.577689	2.028213	1.65051	0.81153	0.701149	0.423121	1.23224	0.863985	0.521387	1.426229	1.157428	0.603468	2.363388	1.91796	1.657088	264.825531	0.000216	17.777546	2852.352295	9.096742	0.022631	210.512024	54.313492	20.201149	0.302626	0.702384	3.61203	0.03085	0.0385	0.0457	0.0756	0.801298701298701	0.675054704595186	0.408068783068783	1.24797406807131	0.842450765864333	0.509259259259259	1.48136142625608	1.18701298701299	0.604497354497355	2.45056726094003	1.96363636363636	1.65426695842451
"1204"	566190	5593650	0.0244	0.0313	0.0388	0.0649	0.0358	0.0451	0.0528	0.0884	0.779553	0.628866	0.375963	1.282787	0.806701	0.48228	1.590164	1.239617	0.597843	2.659836	2.073483	1.67268	0.793792	0.67803	0.404977	1.259777	0.854167	0.510181	1.47486	1.170732	0.597285	2.469274	1.960089	1.674242	264.736877	0.000137	18.045475	2113.95166	9.503209	0.010292	210.505966	54.230927	20.217546	0.167861	0.842472	3.624189	0.0301	0.0382	0.0458	0.07665	0.787958115183246	0.657205240174673	0.392694063926941	1.26910299003322	0.834061135371179	0.498369210697978	1.52159468438538	1.19895287958115	0.597521200260926	2.54651162790698	2.0065445026178	1.6735807860262
"1205"	566220	5593650	0.0238	0.0305	0.0376	0.0629	0.034	0.0431	0.0506	0.0877	0.780328	0.632979	0.378378	1.281513	0.81117	0.484897	1.579832	1.232787	0.597774	2.642857	2.062295	1.672872	0.788863	0.671937	0.387685	1.267647	0.851779	0.491448	1.488235	1.174014	0.576967	2.579412	2.034803	1.733202	264.719238	9.3e-05	11.9825	1544.8573	9.142629	0.011487	210.499725	54.219513	20.164764	0.18742	0.794254	3.653718	0.0289	0.0368	0.0441	0.0753	0.785326086956522	0.655328798185941	0.383798140770252	1.27335640138408	0.834467120181406	0.48871181938911	1.52595155709343	1.19836956521739	0.585657370517928	2.60553633217993	2.04619565217391	1.70748299319728
"1206"	566250	5593650	0.0249	0.0336	0.0387	0.0735	0.0338	0.0439	0.0483	0.1037	0.741071	0.643411	0.338776	1.349398	0.868217	0.457143	1.554217	1.151786	0.526531	2.951807	2.1875	1.899225	0.769932	0.699793	0.32594	1.298817	0.908903	0.423337	1.428994	1.100228	0.465767	3.068047	2.362187	2.146998	264.713165	3.8e-05	9.420519	1359.539063	8.58203	0.017964	210.493347	54.219818	20.101704	0.272975	0.676105	3.875321	0.02935	0.03875	0.0435	0.0886	0.75741935483871	0.674712643678161	0.331264108352144	1.32027257240204	0.89080459770115	0.437358916478555	1.48211243611584	1.12258064516129	0.490970654627539	3.01873935264055	2.28645161290323	2.0367816091954
"1207"	565530	5593680	0.0272	0.0341	0.0427	0.0724	0.0367	0.0458	0.0515	0.0958	0.797654	0.637002	0.375691	1.253676	0.798595	0.470994	1.569853	1.252199	0.589779	2.661765	2.123167	1.69555	0.80131	0.712621	0.38309	1.247956	0.88932	0.478079	1.40327	1.124454	0.537578	2.610354	2.091703	1.860194	263.892365	-9.6e-05	-1.088284	7611.692871	8.051497	0.481472	210.574234	53.318119	22.314499	2.712145	1.476253	0.335887	0.03195	0.03995	0.0471	0.0841	0.799749687108886	0.678343949044586	0.379904875148633	1.25039123630673	0.848195329087049	0.475029726516052	1.47417840375587	1.17897371714643	0.560047562425684	2.63223787167449	2.10513141426784	1.78556263269639
"1208"	565560	5593680	0.0281	0.0344	0.0431	0.0689	0.0381	0.0461	0.0534	0.0849	0.81686	0.651972	0.407837	1.224199	0.798144	0.499274	1.533808	1.252907	0.625544	2.451957	2.002907	1.598608	0.826464	0.713483	0.448763	1.209974	0.863296	0.542992	1.401575	1.158351	0.628975	2.228346	1.841648	1.589888	265.062347	-0.00011	-1.193313	6666.913574	8.005961	0.417583	210.574844	54.487514	21.089455	2.481269	1.53178	0.338801	0.0331	0.04025	0.04825	0.0769	0.822360248447205	0.686010362694301	0.430429128738622	1.21601208459214	0.83419689119171	0.523407022106632	1.45770392749245	1.19875776397516	0.627438231469441	2.32326283987915	1.91055900621118	1.59378238341969
"1209"	565590	5593680	0.0299	0.0367	0.0439	0.0692	0.0387	0.0465	0.0543	0.086	0.814714	0.681093	0.432081	1.227425	0.835991	0.530347	1.468228	1.196185	0.634393	2.314381	1.885559	1.57631	0.832258	0.712707	0.45	1.20155	0.856354	0.540698	1.403101	1.167742	0.631395	2.222222	1.849462	1.583794	266.296936	-9.1e-05	-1.040487	5535.423828	7.853276	0.383364	210.575699	55.721252	19.805658	2.39358	1.522062	1.247683	0.0343	0.0416	0.0491	0.0776	0.824519230769231	0.69857433808554	0.44201030927835	1.21282798833819	0.847250509164969	0.536082474226804	1.43148688046647	1.18028846153846	0.632731958762887	2.26239067055394	1.86538461538462	1.58044806517312
"1210"	565620	5593680	0.0286	0.0351	0.0426	0.0663	0.0379	0.0456	0.0519	0.0827	0.814815	0.671362	0.431373	1.227273	0.823944	0.529412	1.48951	1.213675	0.642534	2.318182	1.888889	1.556338	0.83114	0.73025	0.458283	1.203166	0.878613	0.551391	1.369393	1.138158	0.62757	2.182058	1.813596	1.593449	267.535828	-4.3e-05	-0.595637	4404.027832	7.632408	0.361425	210.576248	56.959595	18.515633	2.369836	1.385892	2.458373	0.03325	0.04035	0.04725	0.0745	0.824039653035936	0.703703703703704	0.446308724832215	1.21353383458647	0.853968253968254	0.541610738255034	1.42105263157895	1.17100371747212	0.634228187919463	2.2406015037594	1.84634448574969	1.57671957671958
"1211"	565650	5593680	0.0286	0.0357	0.0429	0.0667	0.0371	0.0449	0.0513	0.0807	0.80112	0.666667	0.428786	1.248252	0.832168	0.535232	1.5	1.201681	0.643178	2.332168	1.868347	1.554778	0.826281	0.723197	0.459727	1.210243	0.875244	0.556382	1.382749	1.142539	0.635688	2.175202	1.797327	1.573099	268.740204	3.9e-05	0.349779	3347.058594	7.446121	0.305445	210.57663	58.163578	17.2593	2.167743	0.846496	2.918735	0.03285	0.0403	0.0471	0.0737	0.815136476426799	0.697452229299363	0.44572591587517	1.22678843226788	0.855626326963907	0.546811397557666	1.4337899543379	1.16873449131514	0.639077340569878	2.24353120243531	1.8287841191067	1.56475583864119
"1212"	565680	5593680	0.0277	0.0346	0.0427	0.0655	0.0361	0.0442	0.0512	0.0802	0.800578	0.648712	0.422901	1.249097	0.810304	0.528244	1.541516	1.234104	0.651908	2.364621	1.893064	1.533958	0.816742	0.705078	0.450125	1.224377	0.863281	0.551122	1.418283	1.158371	0.638404	2.221607	1.81448	1.566406	269.753693	0.000159	2.185097	2391.818604	7.369042	0.207142	210.576675	59.177006	16.192789	1.681977	0.399515	2.975554	0.0319	0.0394	0.04695	0.07285	0.809644670050761	0.679446219382322	0.437886067261496	1.23510971786834	0.839190628328009	0.540837336993823	1.4717868338558	1.19162436548223	0.644474948524365	2.28369905956113	1.8489847715736	1.55165069222577
"1213"	565710	5593680	0.0281	0.0351	0.0429	0.0658	0.0366	0.0442	0.0512	0.0812	0.80057	0.655012	0.427052	1.24911	0.818182	0.533435	1.52669	1.222222	0.651976	2.341637	1.874644	1.5338	0.828054	0.714844	0.450739	1.20765	0.863281	0.544335	1.398907	1.158371	0.630542	2.218579	1.837104	1.585938	270.425232	0.000332	6.759952	1620.0979	7.357404	0.103189	210.576355	59.848873	15.467012	1.042984	0.14653	2.986757	0.03235	0.03965	0.04705	0.0735	0.815889029003783	0.687566418703507	0.440136054421769	1.22565687789799	0.842720510095643	0.539455782312925	1.45440494590417	1.18663303909206	0.640136054421769	2.27202472952087	1.85372005044136	1.56216790648247
"1214"	565740	5593680	0.029	0.0356	0.044	0.0661	0.0372	0.0444	0.0506	0.0812	0.814607	0.659091	0.438729	1.227586	0.809091	0.538578	1.517241	1.235955	0.665658	2.27931	1.856742	1.502273	0.837838	0.735178	0.458128	1.193548	0.87747	0.546798	1.360215	1.13964	0.623153	2.182796	1.828829	1.604743	270.705963	0.000507	23.157604	1209.018066	7.450095	0.046459	210.5755	60.130459	15.130268	0.607053	0.044342	2.993751	0.0331	0.04	0.0473	0.07365	0.8275	0.699788583509514	0.449422946367957	1.20845921450151	0.845665961945032	0.543109300746775	1.42900302114804	1.1825	0.642226748133062	2.22507552870091	1.84125	1.55708245243129
"1215"	565770	5593680	0.0286	0.0351	0.0427	0.0654	0.0369	0.045	0.0504	0.0803	0.814815	0.669789	0.437309	1.227273	0.822014	0.536697	1.493007	1.216524	0.652905	2.286713	1.863248	1.531616	0.82	0.732143	0.459527	1.219512	0.892857	0.560399	1.365854	1.12	0.627646	2.176152	1.784444	1.593254	270.661346	0.000465	20.291943	1300.225586	7.50752	0.050989	210.57431	60.087044	15.117687	0.643261	0.071207	3.039992	0.03275	0.04005	0.04655	0.07285	0.81772784019975	0.703544575725027	0.44955387783116	1.22290076335878	0.860365198711063	0.549759780370625	1.42137404580153	1.16229712858926	0.638984214138641	2.22442748091603	1.81897627965044	1.56498388829216
"1216"	565800	5593680	0.029	0.0351	0.0432	0.0659	0.0366	0.0442	0.0497	0.0806	0.826211	0.671296	0.440061	1.210345	0.8125	0.532625	1.489655	1.230769	0.655539	2.272414	1.877493	1.525463	0.828054	0.736419	0.454094	1.20765	0.889336	0.548387	1.357923	1.124434	0.616625	2.202186	1.823529	1.62173	270.391571	0.000387	11.874943	1633.205322	7.539607	0.082128	210.572617	59.818966	15.328425	0.886022	0.159586	3.085569	0.0328	0.03965	0.04645	0.07325	0.827238335435057	0.706135629709365	0.44778156996587	1.20884146341463	0.853606027987083	0.541296928327645	1.41615853658537	1.17150063051702	0.634129692832765	2.23323170731707	1.84741488020177	1.57696447793326
"1217"	565830	5593680	0.0287	0.0349	0.0423	0.0649	0.0364	0.0438	0.0498	0.0814	0.82235	0.678487	0.442219	1.216028	0.825059	0.53775	1.473868	1.212034	0.651772	2.261324	1.859599	1.534279	0.83105	0.730924	0.447174	1.203297	0.879518	0.538084	1.368132	1.136986	0.611794	2.236264	1.858447	1.634538	269.975159	0.000371	10.045547	1967.781982	7.547787	0.111721	210.57048	59.40469	15.684124	1.092856	0.206922	3.071121	0.03255	0.03935	0.04605	0.07315	0.827191867852605	0.706840390879479	0.444976076555024	1.20890937019969	0.854505971769815	0.537935748462064	1.4147465437788	1.1702668360864	0.629528366370472	2.24731182795699	1.85895806861499	1.58849077090119
"1218"	565860	5593680	0.0299	0.0362	0.0441	0.0672	0.0371	0.0452	0.0511	0.0827	0.825967	0.678005	0.44494	1.210702	0.820862	0.538691	1.474916	1.218232	0.65625	2.247492	1.856353	1.523809	0.820796	0.726027	0.448609	1.218329	0.88454	0.546554	1.377359	1.130531	0.617896	2.22911	1.829646	1.618395	269.461365	0.000373	9.931555	2249.034668	7.563895	0.132736	210.567871	58.893505	16.135387	1.225398	0.275618	3.026635	0.0335	0.0407	0.0476	0.07495	0.823095823095823	0.703781512605042	0.446964643095397	1.21492537313433	0.855042016806723	0.543028685790527	1.42089552238806	1.16953316953317	0.635090060040027	2.23731343283582	1.84152334152334	1.57457983193277
