x	y	S2_B02_20160409	S2_B03_20160409	S2_B04_20160409	S2_B08_20160409	BG_20160409	BR_20160409	BNIR_20160409	GB_20160409	GR_20160409	GNIR_20160409	RB_20160409	RG_20160409	RNIR_20160409	NIRB_20160409	NIRG_20160409	NIRR_20160409	DEM	SLP	CS_curv	Long_curv	CI	FA	TWI	LSF	CNBL	VDCN	VD	RSP	MRVBF	MRRTF
565295.000000	5593405.000000	0.023400	0.025800	0.034400	0.065600	0.906977	0.680233	0.356707	1.102564	0.750000	0.393293	1.470085	1.333333	0.524390	2.803418	2.542635	1.906977	262.301361	2.340896	0.000251	0.000423	-0.041001	1191.933838	7.443488	0.341579	235.226089	27.075264	12.877705	0.677681	1.000218	1.014792
565305.000000	5593405.000000	0.021700	0.025200	0.033500	0.064600	0.861111	0.647761	0.335913	1.161290	0.752239	0.390093	1.543779	1.329365	0.518576	2.976958	2.563492	1.928358	262.533325	2.532851	0.000218	0.000223	0.090400	1186.324707	7.359686	0.378015	235.226212	27.307110	12.630871	0.683740	0.955437	0.859992
565315.000000	5593405.000000	0.022500	0.023800	0.031900	0.060000	0.945378	0.705329	0.375000	1.057778	0.746081	0.396667	1.417778	1.340336	0.531667	2.666667	2.521009	1.880878	262.786804	2.747870	0.000249	0.000118	0.421917	1183.562134	7.275693	0.419961	235.226517	27.560284	12.362701	0.690339	0.864251	0.700491
565325.000000	5593405.000000	0.023500	0.022500	0.029300	0.057300	1.044445	0.802048	0.410122	0.957447	0.767918	0.392670	1.246808	1.302222	0.511344	2.438298	2.546667	1.955631	263.061554	2.943806	0.000324	0.000088	0.848127	1180.907104	7.204201	0.459006	235.227158	27.834393	12.073532	0.697468	0.730206	0.635894
565335.000000	5593405.000000	0.021800	0.022300	0.026000	0.053600	0.977579	0.838462	0.406717	1.022936	0.857692	0.416045	1.192660	1.165919	0.485075	2.458715	2.403587	2.061538	263.345276	3.070394	0.000405	0.000091	1.225139	1199.975952	7.177444	0.486302	235.228256	28.117031	11.775692	0.704819	0.596381	0.672572
565345.000000	5593405.000000	0.020200	0.022000	0.026100	0.051000	0.918182	0.773946	0.396078	1.089109	0.842912	0.431373	1.292079	1.186364	0.511765	2.524752	2.318182	1.954023	263.616058	3.102126	0.000452	0.000090	1.428097	1261.996826	7.216918	0.497764	235.229752	28.386314	11.491055	0.711843	0.535903	0.702754
565355.000000	5593405.000000	0.021500	0.021000	0.027000	0.052900	1.023809	0.796296	0.406427	0.976744	0.777778	0.396975	1.255814	1.285714	0.510397	2.460465	2.519047	1.959259	263.856262	3.079968	0.000432	0.000064	1.384903	1371.891724	7.307056	0.501420	235.231735	28.624531	11.237244	0.718097	0.610095	0.610654
565365.000000	5593405.000000	0.021500	0.020600	0.026500	0.054400	1.043689	0.811321	0.395221	0.958139	0.777358	0.378676	1.232558	1.286408	0.487132	2.530233	2.640777	2.052830	264.065125	3.061831	0.000335	0.000008	1.086311	1518.259644	7.414036	0.507791	235.234283	28.830853	11.015038	0.723561	0.774492	0.457759
565375.000000	5593405.000000	0.020800	0.021600	0.027700	0.055600	0.962963	0.750903	0.374101	1.038461	0.779783	0.388489	1.331730	1.282407	0.498201	2.673077	2.574075	2.007221	264.253693	3.060381	0.000186	-0.000069	0.625512	1684.750854	7.518357	0.518147	235.237366	29.016312	10.813404	0.728511	0.956933	0.366384
565385.000000	5593405.000000	0.022000	0.022900	0.030200	0.058900	0.960699	0.728477	0.373514	1.040909	0.758278	0.388795	1.372727	1.318778	0.512734	2.677273	2.572052	1.950331	264.433624	3.057751	0.000027	-0.000159	0.150890	1862.813477	7.619478	0.528022	235.240845	29.192776	10.620529	0.733243	1.088077	0.342188
565395.000000	5593405.000000	0.022300	0.023000	0.029000	0.058500	0.969565	0.768966	0.381197	1.031390	0.793104	0.393162	1.300448	1.260870	0.495726	2.623318	2.543478	2.017241	264.613312	3.047930	-0.000106	-0.000253	-0.230828	2055.267090	7.720697	0.536191	235.244766	29.368553	10.427948	0.737970	1.190020	0.336888
565405.000000	5593405.000000	0.023300	0.022900	0.029600	0.060200	1.017467	0.787162	0.387043	0.982832	0.773649	0.380399	1.270386	1.292577	0.491694	2.583691	2.628821	2.033784	264.798859	3.037680	-0.000210	-0.000349	-0.514135	2269.515137	7.822831	0.544467	235.249329	29.549530	10.229572	0.742841	1.312962	0.323117
565415.000000	5593405.000000	0.022600	0.022700	0.028400	0.056900	0.995595	0.795775	0.397188	1.004425	0.799296	0.398946	1.256637	1.251101	0.499121	2.517699	2.506608	2.003521	264.995239	3.027517	-0.000316	-0.000460	-0.776204	2512.128906	7.927341	0.553150	235.254593	29.740627	10.020355	0.747986	1.423425	0.285537
565425.000000	5593405.000000	0.023600	0.022500	0.029000	0.053800	1.048889	0.813793	0.438662	0.953390	0.775862	0.418216	1.228814	1.288889	0.539033	2.279661	2.391111	1.855173	265.205566	3.018603	-0.000436	-0.000588	-1.043896	2789.944336	8.034910	0.562666	235.260483	29.945099	9.797127	0.753484	1.508693	0.235296
565435.000000	5593405.000000	0.022000	0.024100	0.030900	0.057700	0.912863	0.711974	0.381283	1.095455	0.779935	0.417678	1.404545	1.282158	0.535529	2.622727	2.394191	1.867314	265.431427	3.016796	-0.000551	-0.000719	-1.257072	3098.995117	8.140513	0.574143	235.266968	30.164459	9.558315	0.759374	1.558717	0.211665
565445.000000	5593405.000000	0.022600	0.024100	0.031800	0.058900	0.937759	0.710692	0.383701	1.066372	0.757862	0.409168	1.407079	1.319502	0.539898	2.606194	2.443983	1.852201	265.675964	3.040576	-0.000656	-0.000842	-1.380651	3417.638428	8.230696	0.591498	235.274124	30.401836	9.300663	0.765741	1.553998	0.233731
565455.000000	5593405.000000	0.023700	0.023200	0.030400	0.057900	1.021552	0.779605	0.409326	0.978903	0.763158	0.400691	1.282700	1.310345	0.525043	2.443038	2.495689	1.904606	265.945862	3.105008	-0.000752	-0.000937	-1.432099	3716.553467	8.294203	0.618131	235.281860	30.664001	9.017471	0.772753	1.509721	0.270582
565465.000000	5593405.000000	0.022200	0.024000	0.030600	0.058800	0.925000	0.725490	0.377551	1.081081	0.784314	0.408163	1.378378	1.275000	0.520408	2.648648	2.450000	1.921569	266.246582	3.201059	-0.000830	-0.000983	-1.431386	3966.963867	8.330078	0.651609	235.290009	30.956596	8.703308	0.780551	1.457431	0.269838
565475.000000	5593405.000000	0.022700	0.025000	0.032100	0.061100	0.908000	0.707165	0.371522	1.101321	0.778816	0.409165	1.414096	1.284000	0.525368	2.691629	2.444000	1.903427	266.578918	3.324545	-0.000891	-0.000972	-1.422751	4134.430664	8.334964	0.690321	235.298386	31.280540	8.358440	0.789135	1.406524	0.240189
565485.000000	5593405.000000	0.023700	0.025600	0.033200	0.064000	0.925781	0.713855	0.370313	1.080169	0.771084	0.400000	1.400844	1.296875	0.518750	2.700422	2.500000	1.927711	266.947479	3.484544	-0.000925	-0.000894	-1.439668	4171.030762	8.355491	0.743689	235.307068	31.640423	7.979061	0.798606	1.336648	0.189901
565495.000000	5593405.000000	0.022400	0.024400	0.031000	0.058300	0.918033	0.722581	0.384220	1.089286	0.787097	0.418525	1.383929	1.270492	0.531732	2.602679	2.389344	1.880645	267.360596	3.670884	-0.000903	-0.000737	-1.602083	4059.427490	8.391953	0.810009	235.316025	32.044575	7.557739	0.809157	1.218932	0.136913
565505.000000	5593405.000000	0.022900	0.023100	0.031100	0.058900	0.991342	0.736334	0.388795	1.008734	0.742765	0.392190	1.358079	1.346320	0.528014	2.572052	2.549783	1.893890	267.821289	3.845223	-0.000805	-0.000503	-1.694061	3834.915771	8.288099	0.850901	235.325195	32.496094	7.091335	0.820867	1.033524	0.134957
565515.000000	5593405.000000	0.024400	0.024100	0.031400	0.060500	1.012448	0.777070	0.403306	0.987705	0.767516	0.398347	1.286885	1.302904	0.519008	2.479508	2.510373	1.926752	268.327301	3.954168	-0.000629	-0.000188	-1.538234	3511.618164	8.054975	0.847226	235.334473	32.992828	6.583038	0.833658	0.855582	0.183364
565525.000000	5593405.000000	0.023500	0.025000	0.032800	0.062700	0.940000	0.716464	0.374801	1.063829	0.762195	0.398724	1.395745	1.312000	0.523126	2.668085	2.508001	1.911585	268.865021	3.928311	-0.000394	0.000192	-1.267369	3095.582764	7.875685	0.809282	235.343842	33.521187	6.047329	0.847166	0.808826	0.231689
565535.000000	5593405.000000	0.022900	0.024300	0.033000	0.058400	0.942387	0.693940	0.392123	1.061135	0.736364	0.416096	1.441048	1.358025	0.565068	2.550218	2.403292	1.769697	269.406738	3.725097	-0.000145	0.000577	-0.917682	2625.555176	7.762322	0.731022	235.353226	34.053520	5.511803	0.860689	0.891558	0.273374
565545.000000	5593405.000000	0.022700	0.022600	0.029800	0.057000	1.004425	0.761745	0.398246	0.995595	0.758389	0.396491	1.312775	1.318584	0.522807	2.511013	2.522124	1.912752	269.920258	3.368288	0.000079	0.000907	-0.571261	2158.206787	7.666341	0.617073	235.362610	34.557636	5.007721	0.873430	1.055411	0.315445
565555.000000	5593405.000000	0.021600	0.023200	0.030400	0.056900	0.931034	0.710526	0.379613	1.074074	0.763158	0.407733	1.407407	1.310345	0.534271	2.634259	2.452586	1.871711	270.380463	2.920382	0.000247	0.001135	-0.251226	1735.201416	7.590681	0.491126	235.371811	35.008652	4.561214	0.884729	1.260265	0.343441
565565.000000	5593405.000000	0.021000	0.024400	0.032700	0.057900	0.860656	0.642202	0.362694	1.161905	0.746177	0.421416	1.557143	1.340164	0.564767	2.757143	2.372951	1.770642	270.774841	2.469554	0.000348	0.001236	0.027949	1375.120361	7.525950	0.377121	235.380707	35.394146	4.186672	0.894224	1.408382	0.397574
565575.000000	5593405.000000	0.023700	0.023500	0.033100	0.059100	1.008511	0.716012	0.401015	0.991561	0.709970	0.397631	1.396624	1.408511	0.560068	2.493671	2.514894	1.785498	271.106598	2.086104	0.000388	0.001228	0.250101	1083.207275	7.456352	0.288768	235.389206	35.717381	3.881901	0.901970	1.467251	0.532081
565585.000000	5593405.000000	0.023400	0.023600	0.032000	0.056000	0.991525	0.731250	0.417857	1.008547	0.737500	0.421429	1.367521	1.355932	0.571429	2.393162	2.372881	1.750000	271.388123	1.762627	0.000388	0.001158	0.396673	844.432434	7.377305	0.220925	235.397369	35.990742	3.633446	0.908303	1.482213	1.544445
565595.000000	5593405.000000	0.023100	0.024100	0.030400	0.055600	0.958506	0.759869	0.415468	1.043290	0.792763	0.433453	1.316017	1.261411	0.546763	2.406926	2.307054	1.828948	271.625275	1.456942	0.000374	0.001075	0.458280	649.048889	7.307385	0.163956	235.405151	36.220119	3.435417	0.913369	1.459139	2.655951
565605.000000	5593405.000000	0.022300	0.022900	0.031800	0.058200	0.973799	0.701258	0.383161	1.026906	0.720126	0.393471	1.426009	1.388646	0.546392	2.609866	2.541485	1.830189	271.817139	1.157774	0.000368	0.001005	0.404118	491.323273	7.261525	0.115322	235.412445	36.404682	3.289711	0.917126	1.278914	3.095380
565615.000000	5593405.000000	0.023100	0.024200	0.032800	0.057800	0.954546	0.704268	0.399654	1.047619	0.737805	0.418685	1.419913	1.355372	0.567474	2.502164	2.388430	1.762195	271.963348	0.872289	0.000390	0.000933	0.342436	361.427673	7.240290	0.075379	235.419312	36.544033	3.195667	0.919587	0.776828	3.558618
565625.000000	5593405.000000	0.022600	0.024500	0.030000	0.058800	0.922449	0.753334	0.384354	1.084071	0.816667	0.416667	1.327433	1.224490	0.510204	2.601770	2.400000	1.960000	272.063843	0.604554	0.000484	0.000799	5.521853	255.468384	7.174991	0.043460	235.425873	36.637978	3.151524	0.920798	0.309092	3.836872
565635.000000	5593405.000000	0.022500	0.024600	0.030900	0.059600	0.914634	0.728155	0.377517	1.093333	0.796116	0.412752	1.373333	1.256098	0.518456	2.648889	2.422765	1.928803	272.117859	0.381747	0.000764	0.000498	18.415760	181.841003	7.182452	0.021797	235.431870	36.686001	3.157589	0.920754	0.131889	3.919059
565645.000000	5593405.000000	0.023300	0.024800	0.031500	0.058300	0.939516	0.739682	0.399657	1.064378	0.787302	0.425386	1.351931	1.270161	0.540309	2.502146	2.350806	1.850794	272.124146	0.312993	0.000849	0.000427	20.765841	163.215652	7.251332	0.016133	235.437042	36.687092	3.216663	0.919394	0.082620	3.945219
565655.000000	5593405.000000	0.022900	0.025100	0.031900	0.060500	0.912351	0.717868	0.378512	1.096070	0.786834	0.414876	1.393013	1.270916	0.527273	2.641921	2.410359	1.896552	272.080200	0.461267	0.000537	0.000811	9.545175	203.923416	7.231749	0.029371	235.441132	36.639050	3.331863	0.916649	0.186317	3.950950
565665.000000	5593405.000000	0.024300	0.025300	0.033800	0.062800	0.960474	0.718935	0.386943	1.041152	0.748521	0.402866	1.390947	1.335968	0.538217	2.584362	2.482213	1.857988	271.982819	0.747267	0.000276	0.001197	2.723111	279.029388	7.144731	0.058844	235.444275	36.538548	3.505489	0.912466	0.430179	3.942399
565675.000000	5593405.000000	0.024600	0.025500	0.032300	0.061200	0.964706	0.761610	0.401961	1.036585	0.789474	0.416667	1.313008	1.266667	0.527778	2.487805	2.400000	1.894737	271.825684	1.114756	0.000178	0.001400	1.333271	367.115051	7.016291	0.104047	235.446320	36.379372	3.743607	0.906705	0.931380	3.903237
565685.000000	5593405.000000	0.024000	0.025700	0.032600	0.061100	0.933852	0.736197	0.392799	1.070833	0.788344	0.420622	1.358333	1.268482	0.533552	2.545833	2.377432	1.874233	271.596008	1.575361	0.000118	0.001414	0.673013	459.128937	6.892435	0.170113	235.447021	36.148964	4.059689	0.899044	1.396245	3.756646
565695.000000	5593405.000000	0.024100	0.025900	0.032800	0.060400	0.930502	0.734756	0.399007	1.074689	0.789634	0.428808	1.360996	1.266410	0.543046	2.506224	2.332047	1.841463	271.276428	2.098579	0.000056	0.001188	0.262126	556.842590	6.816043	0.257697	235.446518	35.829914	4.470123	0.889090	1.484737	2.323053
565705.000000	5593405.000000	0.024100	0.024600	0.033100	0.062100	0.979675	0.728097	0.388084	1.020747	0.743202	0.396135	1.373444	1.345529	0.533011	2.576764	2.524391	1.876133	270.863312	2.529063	-0.000016	0.000766	-0.055859	662.984009	6.884664	0.344852	235.445114	35.418201	4.977161	0.876801	1.461300	0.661880
565715.000000	5593405.000000	0.024000	0.024200	0.031000	0.060200	0.991736	0.774194	0.398671	1.008333	0.780645	0.401993	1.291666	1.280992	0.514950	2.508333	2.487603	1.941935	270.393127	2.683650	-0.000089	0.000266	-0.332202	777.151123	7.047011	0.387725	235.442780	34.950356	5.542892	0.863129	1.518485	0.284878
565725.000000	5593405.000000	0.024000	0.024000	0.032700	0.061700	1.000000	0.733945	0.388979	1.000000	0.733945	0.388979	1.362500	1.362500	0.529984	2.570833	2.570833	1.886850	269.925995	2.559838	-0.000158	-0.000184	-0.593958	902.898682	7.245509	0.375637	235.439148	34.486855	6.107468	0.849561	1.607869	0.237872
565735.000000	5593405.000000	0.024900	0.024400	0.033500	0.060200	1.020492	0.743284	0.413621	0.979919	0.728358	0.405316	1.345381	1.372951	0.556478	2.417670	2.467213	1.797015	269.499268	2.323764	-0.000218	-0.000465	-0.849114	1044.541992	7.488412	0.341046	235.434052	34.065208	6.633274	0.837026	1.653051	0.224446
565745.000000	5593405.000000	0.025100	0.026900	0.036200	0.067700	0.933086	0.693370	0.370753	1.071713	0.743094	0.397341	1.442231	1.345725	0.534712	2.697211	2.516729	1.870166	269.114868	2.121252	-0.000260	-0.000518	-1.083246	1201.593018	7.719464	0.311518	235.427765	33.687126	7.117870	0.825575	1.727245	0.228174
565755.000000	5593405.000000	0.025900	0.027500	0.036100	0.066500	0.941818	0.717452	0.389474	1.061776	0.761773	0.413534	1.393822	1.312727	0.542857	2.567567	2.418182	1.842105	268.759094	1.989379	-0.000287	-0.000419	-1.283558	1375.083252	7.832231	0.289421	235.420364	33.338722	7.574150	0.814882	1.997536	0.245545
565765.000000	5593405.000000	0.024600	0.026500	0.034400	0.063600	0.928302	0.715116	0.386792	1.077236	0.770349	0.416667	1.398374	1.298113	0.540880	2.585366	2.400000	1.848837	268.420959	1.904611	-0.000308	-0.000295	-1.448994	1568.986450	7.921587	0.275772	235.411713	33.009258	8.012768	0.804682	2.328837	0.268663
565775.000000	5593405.000000	0.023200	0.025500	0.034000	0.062700	0.909804	0.682353	0.370016	1.099138	0.750000	0.406698	1.465517	1.333333	0.542265	2.702587	2.458824	1.844118	268.095154	1.844877	-0.000324	-0.000208	-1.581720	1784.419189	8.082636	0.271524	235.402039	32.693123	8.438625	0.794849	2.501567	0.300419
565785.000000	5593405.000000	0.024300	0.025300	0.032500	0.061800	0.960474	0.747692	0.393204	1.041152	0.778461	0.409385	1.337449	1.284585	0.525890	2.543210	2.442688	1.901538	267.778503	1.800202	-0.000335	-0.000160	-1.687167	2021.510864	8.232275	0.269682	235.391693	32.386833	8.854702	0.785306	2.584204	0.338160
565795.000000	5593405.000000	0.025000	0.025100	0.032700	0.061800	0.996016	0.764526	0.404531	1.004000	0.767584	0.406149	1.308000	1.302789	0.529126	2.472000	2.462152	1.889908	267.469238	1.763495	-0.000344	-0.000134	-1.775573	2286.477051	8.376212	0.269113	235.380707	32.088531	9.261269	0.776035	2.633708	0.363083
565805.000000	5593405.000000	0.024500	0.025600	0.033300	0.061900	0.957031	0.735736	0.395800	1.044898	0.768769	0.413570	1.359184	1.300781	0.537965	2.526531	2.417969	1.858859	267.166870	1.730217	-0.000352	-0.000119	-1.857718	2589.830322	8.519842	0.269150	235.368774	31.798100	9.657616	0.767047	2.668187	0.370509
565815.000000	5593405.000000	0.024500	0.024900	0.033200	0.062500	0.983936	0.737952	0.392000	1.016327	0.750000	0.398400	1.355102	1.333333	0.531200	2.551021	2.510040	1.882530	266.871582	1.699986	-0.000361	-0.000106	-1.940085	2940.502930	8.664377	0.269814	235.355713	31.515865	10.042789	0.758355	2.694668	0.362725
565825.000000	5593405.000000	0.025000	0.025500	0.035000	0.067300	0.980392	0.714286	0.371471	1.020000	0.728571	0.378900	1.400000	1.372549	0.520060	2.692000	2.639216	1.922857	266.583405	1.674379	-0.000370	-0.000092	-2.026298	3346.371826	8.808729	0.271469	235.341675	31.241737	10.417210	0.749949	2.716678	0.351455
565835.000000	5593405.000000	0.025100	0.028000	0.036200	0.068700	0.896429	0.693370	0.365357	1.115538	0.773481	0.407569	1.442231	1.292857	0.526929	2.737052	2.453571	1.897790	266.302246	1.655134	-0.000381	-0.000078	-2.119041	3818.569336	8.952147	0.274573	235.326584	30.975651	10.780598	0.741829	2.736247	0.334468
565845.000000	5593405.000000	0.024300	0.025900	0.035100	0.064500	0.938224	0.692308	0.376744	1.065843	0.737892	0.401550	1.444444	1.355213	0.544186	2.654321	2.490348	1.837607	266.027832	1.644053	-0.000394	-0.000066	-2.213450	4368.629883	9.093360	0.279620	235.310226	30.717621	11.132336	0.734002	2.754405	0.295453
565855.000000	5593405.000000	0.024100	0.024100	0.032100	0.063100	1.000000	0.750779	0.381933	1.000000	0.750779	0.381934	1.331950	1.331950	0.508716	2.618257	2.618257	1.965732	265.760010	1.641379	-0.000407	-0.000062	-2.295432	5006.945313	9.231354	0.286758	235.292755	30.467243	11.473145	0.726449	2.771723	0.243895
565865.000000	5593405.000000	0.023500	0.024100	0.031400	0.064900	0.975104	0.748408	0.362096	1.025532	0.767516	0.371341	1.336170	1.302904	0.483821	2.761702	2.692946	2.066879	265.499023	1.642890	-0.000419	-0.000065	-2.346290	5731.642578	9.365807	0.294988	235.274506	30.224541	11.803864	0.719153	2.788505	0.218722
565875.000000	5593405.000000	0.020400	0.024700	0.032000	0.063400	0.825911	0.637500	0.321767	1.210784	0.771875	0.389590	1.568627	1.295547	0.504732	3.107843	2.566802	1.981250	265.314301	1.633967	-0.000423	-0.000072	-2.338574	6334.271973	9.472306	0.298847	235.253113	30.061182	12.021672	0.714336	2.803675	0.226130
565285.000000	5593415.000000	0.029800	0.033600	0.045500	0.100900	0.886905	0.654945	0.295342	1.127517	0.738462	0.333003	1.526846	1.354167	0.450942	3.385906	3.002976	2.217582	261.842224	2.456958	0.000307	0.001014	-0.035638	1270.945801	7.460011	0.368751	234.971466	26.870750	13.177155	0.670968	1.107915	0.742680
565295.000000	5593415.000000	0.025200	0.029500	0.038900	0.077800	0.854237	0.647815	0.323908	1.170635	0.758355	0.379177	1.543651	1.318644	0.500000	3.087301	2.637288	2.000000	261.944763	2.480582	0.000252	0.000849	-0.102770	1277.166748	7.454553	0.373591	234.974243	26.970524	13.066803	0.673638	1.133951	0.684467
565305.000000	5593415.000000	0.025000	0.025100	0.032800	0.066100	0.996016	0.762195	0.378215	1.004000	0.765244	0.379728	1.312000	1.306773	0.496218	2.644000	2.633466	2.015244	262.156555	2.560686	0.000183	0.000558	-0.097150	1286.328003	7.429107	0.389694	234.979828	27.176731	12.839462	0.679147	1.141368	0.582255
